t_s,watts,rail,raw_power
1.197,5.872000,VDD_IN,"{'volt': 4960, 'curr': 1184, 'warn': 3016, 'crit': 4024, 'power': 5872, 'online': True, 'avg': 5742, 'name': 'VDD_IN'}"
1.397,5.872000,VDD_IN,"{'volt': 4960, 'curr': 1184, 'warn': 3016, 'crit': 4024, 'power': 5872, 'online': True, 'avg': 5742, 'name': 'VDD_IN'}"
1.598,5.872000,VDD_IN,"{'volt': 4960, 'curr': 1184, 'warn': 3016, 'crit': 4024, 'power': 5872, 'online': True, 'avg': 5742, 'name': 'VDD_IN'}"
1.798,5.872000,VDD_IN,"{'volt': 4960, 'curr': 1184, 'warn': 3016, 'crit': 4024, 'power': 5872, 'online': True, 'avg': 5742, 'name': 'VDD_IN'}"
1.998,5.872000,VDD_IN,"{'volt': 4960, 'curr': 1184, 'warn': 3016, 'crit': 4024, 'power': 5872, 'online': True, 'avg': 5807, 'name': 'VDD_IN'}"
2.198,5.872000,VDD_IN,"{'volt': 4960, 'curr': 1184, 'warn': 3016, 'crit': 4024, 'power': 5872, 'online': True, 'avg': 5807, 'name': 'VDD_IN'}"
2.399,5.872000,VDD_IN,"{'volt': 4960, 'curr': 1184, 'warn': 3016, 'crit': 4024, 'power': 5872, 'online': True, 'avg': 5807, 'name': 'VDD_IN'}"
2.599,5.872000,VDD_IN,"{'volt': 4960, 'curr': 1184, 'warn': 3016, 'crit': 4024, 'power': 5872, 'online': True, 'avg': 5807, 'name': 'VDD_IN'}"
2.799,5.872000,VDD_IN,"{'volt': 4960, 'curr': 1184, 'warn': 3016, 'crit': 4024, 'power': 5872, 'online': True, 'avg': 5807, 'name': 'VDD_IN'}"
2.999,5.872000,VDD_IN,"{'volt': 4960, 'curr': 1184, 'warn': 3016, 'crit': 4024, 'power': 5872, 'online': True, 'avg': 5839, 'name': 'VDD_IN'}"
3.200,5.872000,VDD_IN,"{'volt': 4960, 'curr': 1184, 'warn': 3016, 'crit': 4024, 'power': 5872, 'online': True, 'avg': 5839, 'name': 'VDD_IN'}"
3.400,5.872000,VDD_IN,"{'volt': 4960, 'curr': 1184, 'warn': 3016, 'crit': 4024, 'power': 5872, 'online': True, 'avg': 5839, 'name': 'VDD_IN'}"
3.600,5.872000,VDD_IN,"{'volt': 4960, 'curr': 1184, 'warn': 3016, 'crit': 4024, 'power': 5872, 'online': True, 'avg': 5839, 'name': 'VDD_IN'}"
3.800,5.872000,VDD_IN,"{'volt': 4960, 'curr': 1184, 'warn': 3016, 'crit': 4024, 'power': 5872, 'online': True, 'avg': 5839, 'name': 'VDD_IN'}"
