t_s,watts,rail,raw_power
1.494,7.380000,VDD_IN,"{'volt': 4960, 'curr': 1488, 'warn': 3032, 'crit': 4040, 'power': 7380, 'online': True, 'avg': 7140, 'name': 'VDD_IN'}"
2.495,7.578000,VDD_IN,"{'volt': 4960, 'curr': 1528, 'warn': 3032, 'crit': 4040, 'power': 7578, 'online': True, 'avg': 7359, 'name': 'VDD_IN'}"
3.496,7.459000,VDD_IN,"{'volt': 4960, 'curr': 1504, 'warn': 3032, 'crit': 4040, 'power': 7459, 'online': True, 'avg': 7409, 'name': 'VDD_IN'}"
4.497,7.380000,VDD_IN,"{'volt': 4960, 'curr': 1488, 'warn': 3032, 'crit': 4040, 'power': 7380, 'online': True, 'avg': 7394, 'name': 'VDD_IN'}"
5.497,7.380000,VDD_IN,"{'volt': 4960, 'curr': 1488, 'warn': 3032, 'crit': 4040, 'power': 7380, 'online': True, 'avg': 7387, 'name': 'VDD_IN'}"
6.498,7.459000,VDD_IN,"{'volt': 4960, 'curr': 1504, 'warn': 3032, 'crit': 4040, 'power': 7459, 'online': True, 'avg': 7423, 'name': 'VDD_IN'}"
7.499,7.459000,VDD_IN,"{'volt': 4960, 'curr': 1504, 'warn': 3032, 'crit': 4040, 'power': 7459, 'online': True, 'avg': 7441, 'name': 'VDD_IN'}"
8.500,7.420000,VDD_IN,"{'volt': 4960, 'curr': 1496, 'warn': 3032, 'crit': 4040, 'power': 7420, 'online': True, 'avg': 7430, 'name': 'VDD_IN'}"
9.501,7.618000,VDD_IN,"{'volt': 4960, 'curr': 1536, 'warn': 3032, 'crit': 4040, 'power': 7618, 'online': True, 'avg': 7524, 'name': 'VDD_IN'}"
10.502,7.420000,VDD_IN,"{'volt': 4960, 'curr': 1496, 'warn': 3032, 'crit': 4040, 'power': 7420, 'online': True, 'avg': 7472, 'name': 'VDD_IN'}"
11.503,7.499000,VDD_IN,"{'volt': 4960, 'curr': 1512, 'warn': 3032, 'crit': 4040, 'power': 7499, 'online': True, 'avg': 7485, 'name': 'VDD_IN'}"
12.504,8.187000,VDD_IN,"{'volt': 4968, 'curr': 1648, 'warn': 3032, 'crit': 4040, 'power': 8187, 'online': True, 'avg': 7836, 'name': 'VDD_IN'}"
13.505,8.425000,VDD_IN,"{'volt': 4968, 'curr': 1696, 'warn': 3032, 'crit': 4040, 'power': 8425, 'online': True, 'avg': 8130, 'name': 'VDD_IN'}"
14.506,8.425000,VDD_IN,"{'volt': 4968, 'curr': 1696, 'warn': 3032, 'crit': 4040, 'power': 8425, 'online': True, 'avg': 8277, 'name': 'VDD_IN'}"
15.507,8.425000,VDD_IN,"{'volt': 4968, 'curr': 1696, 'warn': 3032, 'crit': 4040, 'power': 8425, 'online': True, 'avg': 8351, 'name': 'VDD_IN'}"
16.508,8.425000,VDD_IN,"{'volt': 4968, 'curr': 1696, 'warn': 3032, 'crit': 4040, 'power': 8425, 'online': True, 'avg': 8388, 'name': 'VDD_IN'}"
17.509,8.425000,VDD_IN,"{'volt': 4968, 'curr': 1696, 'warn': 3032, 'crit': 4040, 'power': 8425, 'online': True, 'avg': 8406, 'name': 'VDD_IN'}"
18.510,8.425000,VDD_IN,"{'volt': 4968, 'curr': 1696, 'warn': 3032, 'crit': 4040, 'power': 8425, 'online': True, 'avg': 8415, 'name': 'VDD_IN'}"
19.511,8.425000,VDD_IN,"{'volt': 4968, 'curr': 1696, 'warn': 3032, 'crit': 4040, 'power': 8425, 'online': True, 'avg': 8420, 'name': 'VDD_IN'}"
20.512,8.425000,VDD_IN,"{'volt': 4968, 'curr': 1696, 'warn': 3032, 'crit': 4040, 'power': 8425, 'online': True, 'avg': 8422, 'name': 'VDD_IN'}"
21.513,8.425000,VDD_IN,"{'volt': 4968, 'curr': 1696, 'warn': 3032, 'crit': 4040, 'power': 8425, 'online': True, 'avg': 8423, 'name': 'VDD_IN'}"
22.514,8.465000,VDD_IN,"{'volt': 4968, 'curr': 1704, 'warn': 3032, 'crit': 4040, 'power': 8465, 'online': True, 'avg': 8444, 'name': 'VDD_IN'}"
23.515,8.425000,VDD_IN,"{'volt': 4968, 'curr': 1696, 'warn': 3032, 'crit': 4040, 'power': 8425, 'online': True, 'avg': 8434, 'name': 'VDD_IN'}"
24.516,8.425000,VDD_IN,"{'volt': 4968, 'curr': 1696, 'warn': 3032, 'crit': 4040, 'power': 8425, 'online': True, 'avg': 8429, 'name': 'VDD_IN'}"
25.517,8.425000,VDD_IN,"{'volt': 4968, 'curr': 1696, 'warn': 3032, 'crit': 4040, 'power': 8425, 'online': True, 'avg': 8427, 'name': 'VDD_IN'}"
26.518,8.055000,VDD_IN,"{'volt': 4960, 'curr': 1624, 'warn': 3032, 'crit': 4040, 'power': 8055, 'online': True, 'avg': 8241, 'name': 'VDD_IN'}"
27.519,7.658000,VDD_IN,"{'volt': 4960, 'curr': 1544, 'warn': 3032, 'crit': 4040, 'power': 7658, 'online': True, 'avg': 7949, 'name': 'VDD_IN'}"
