t_s,watts,rail,raw_power
1.172,5.285000,VDD_IN,"{'volt': 4968, 'curr': 1064, 'warn': 3024, 'crit': 4032, 'power': 5285, 'online': True, 'avg': 5404, 'name': 'VDD_IN'}"
1.372,5.285000,VDD_IN,"{'volt': 4968, 'curr': 1064, 'warn': 3024, 'crit': 4032, 'power': 5285, 'online': True, 'avg': 5404, 'name': 'VDD_IN'}"
1.572,5.285000,VDD_IN,"{'volt': 4968, 'curr': 1064, 'warn': 3024, 'crit': 4032, 'power': 5285, 'online': True, 'avg': 5404, 'name': 'VDD_IN'}"
1.773,5.285000,VDD_IN,"{'volt': 4968, 'curr': 1064, 'warn': 3024, 'crit': 4032, 'power': 5285, 'online': True, 'avg': 5404, 'name': 'VDD_IN'}"
1.973,5.237000,VDD_IN,"{'volt': 4960, 'curr': 1056, 'warn': 3024, 'crit': 4032, 'power': 5237, 'online': True, 'avg': 5320, 'name': 'VDD_IN'}"
2.173,5.237000,VDD_IN,"{'volt': 4960, 'curr': 1056, 'warn': 3024, 'crit': 4032, 'power': 5237, 'online': True, 'avg': 5320, 'name': 'VDD_IN'}"
2.374,5.237000,VDD_IN,"{'volt': 4960, 'curr': 1056, 'warn': 3024, 'crit': 4032, 'power': 5237, 'online': True, 'avg': 5320, 'name': 'VDD_IN'}"
2.574,5.237000,VDD_IN,"{'volt': 4960, 'curr': 1056, 'warn': 3024, 'crit': 4032, 'power': 5237, 'online': True, 'avg': 5320, 'name': 'VDD_IN'}"
2.774,5.237000,VDD_IN,"{'volt': 4960, 'curr': 1056, 'warn': 3024, 'crit': 4032, 'power': 5237, 'online': True, 'avg': 5320, 'name': 'VDD_IN'}"
2.974,5.237000,VDD_IN,"{'volt': 4960, 'curr': 1056, 'warn': 3024, 'crit': 4032, 'power': 5237, 'online': True, 'avg': 5320, 'name': 'VDD_IN'}"
3.175,5.198000,VDD_IN,"{'volt': 4960, 'curr': 1048, 'warn': 3024, 'crit': 4032, 'power': 5198, 'online': True, 'avg': 5259, 'name': 'VDD_IN'}"
3.375,5.198000,VDD_IN,"{'volt': 4960, 'curr': 1048, 'warn': 3024, 'crit': 4032, 'power': 5198, 'online': True, 'avg': 5259, 'name': 'VDD_IN'}"
3.575,5.198000,VDD_IN,"{'volt': 4960, 'curr': 1048, 'warn': 3024, 'crit': 4032, 'power': 5198, 'online': True, 'avg': 5259, 'name': 'VDD_IN'}"
3.775,5.198000,VDD_IN,"{'volt': 4960, 'curr': 1048, 'warn': 3024, 'crit': 4032, 'power': 5198, 'online': True, 'avg': 5259, 'name': 'VDD_IN'}"
3.976,5.198000,VDD_IN,"{'volt': 4960, 'curr': 1048, 'warn': 3024, 'crit': 4032, 'power': 5198, 'online': True, 'avg': 5259, 'name': 'VDD_IN'}"
4.176,5.356000,VDD_IN,"{'volt': 4960, 'curr': 1080, 'warn': 3024, 'crit': 4032, 'power': 5356, 'online': True, 'avg': 5307, 'name': 'VDD_IN'}"
4.376,5.356000,VDD_IN,"{'volt': 4960, 'curr': 1080, 'warn': 3024, 'crit': 4032, 'power': 5356, 'online': True, 'avg': 5307, 'name': 'VDD_IN'}"
4.576,5.356000,VDD_IN,"{'volt': 4960, 'curr': 1080, 'warn': 3024, 'crit': 4032, 'power': 5356, 'online': True, 'avg': 5307, 'name': 'VDD_IN'}"
4.777,5.356000,VDD_IN,"{'volt': 4960, 'curr': 1080, 'warn': 3024, 'crit': 4032, 'power': 5356, 'online': True, 'avg': 5307, 'name': 'VDD_IN'}"
