t_s,watts,rail,raw_power
1.174,5.991000,VDD_IN,"{'volt': 4960, 'curr': 1208, 'warn': 3016, 'crit': 4024, 'power': 5991, 'online': True, 'avg': 5885, 'name': 'VDD_IN'}"
1.375,5.991000,VDD_IN,"{'volt': 4960, 'curr': 1208, 'warn': 3016, 'crit': 4024, 'power': 5991, 'online': True, 'avg': 5885, 'name': 'VDD_IN'}"
1.575,5.991000,VDD_IN,"{'volt': 4960, 'curr': 1208, 'warn': 3016, 'crit': 4024, 'power': 5991, 'online': True, 'avg': 5885, 'name': 'VDD_IN'}"
1.775,5.991000,VDD_IN,"{'volt': 4960, 'curr': 1208, 'warn': 3016, 'crit': 4024, 'power': 5991, 'online': True, 'avg': 5885, 'name': 'VDD_IN'}"
1.975,5.991000,VDD_IN,"{'volt': 4960, 'curr': 1208, 'warn': 3016, 'crit': 4024, 'power': 5991, 'online': True, 'avg': 5885, 'name': 'VDD_IN'}"
2.176,5.952000,VDD_IN,"{'volt': 4960, 'curr': 1200, 'warn': 3016, 'crit': 4024, 'power': 5952, 'online': True, 'avg': 5918, 'name': 'VDD_IN'}"
2.376,5.952000,VDD_IN,"{'volt': 4960, 'curr': 1200, 'warn': 3016, 'crit': 4024, 'power': 5952, 'online': True, 'avg': 5918, 'name': 'VDD_IN'}"
2.576,5.952000,VDD_IN,"{'volt': 4960, 'curr': 1200, 'warn': 3016, 'crit': 4024, 'power': 5952, 'online': True, 'avg': 5918, 'name': 'VDD_IN'}"
2.776,5.952000,VDD_IN,"{'volt': 4960, 'curr': 1200, 'warn': 3016, 'crit': 4024, 'power': 5952, 'online': True, 'avg': 5918, 'name': 'VDD_IN'}"
2.977,5.872000,VDD_IN,"{'volt': 4960, 'curr': 1184, 'warn': 3016, 'crit': 4024, 'power': 5872, 'online': True, 'avg': 5895, 'name': 'VDD_IN'}"
3.177,5.872000,VDD_IN,"{'volt': 4960, 'curr': 1184, 'warn': 3016, 'crit': 4024, 'power': 5872, 'online': True, 'avg': 5895, 'name': 'VDD_IN'}"
3.377,5.872000,VDD_IN,"{'volt': 4960, 'curr': 1184, 'warn': 3016, 'crit': 4024, 'power': 5872, 'online': True, 'avg': 5895, 'name': 'VDD_IN'}"
3.577,5.872000,VDD_IN,"{'volt': 4960, 'curr': 1184, 'warn': 3016, 'crit': 4024, 'power': 5872, 'online': True, 'avg': 5895, 'name': 'VDD_IN'}"
3.778,5.872000,VDD_IN,"{'volt': 4960, 'curr': 1184, 'warn': 3016, 'crit': 4024, 'power': 5872, 'online': True, 'avg': 5895, 'name': 'VDD_IN'}"
3.978,6.229000,VDD_IN,"{'volt': 4960, 'curr': 1256, 'warn': 3016, 'crit': 4024, 'power': 6229, 'online': True, 'avg': 6062, 'name': 'VDD_IN'}"
4.178,6.229000,VDD_IN,"{'volt': 4960, 'curr': 1256, 'warn': 3016, 'crit': 4024, 'power': 6229, 'online': True, 'avg': 6062, 'name': 'VDD_IN'}"
4.379,6.229000,VDD_IN,"{'volt': 4960, 'curr': 1256, 'warn': 3016, 'crit': 4024, 'power': 6229, 'online': True, 'avg': 6062, 'name': 'VDD_IN'}"
4.579,6.229000,VDD_IN,"{'volt': 4960, 'curr': 1256, 'warn': 3016, 'crit': 4024, 'power': 6229, 'online': True, 'avg': 6062, 'name': 'VDD_IN'}"
4.779,6.229000,VDD_IN,"{'volt': 4960, 'curr': 1256, 'warn': 3016, 'crit': 4024, 'power': 6229, 'online': True, 'avg': 6062, 'name': 'VDD_IN'}"
4.979,5.952000,VDD_IN,"{'volt': 4960, 'curr': 1200, 'warn': 3016, 'crit': 4024, 'power': 5952, 'online': True, 'avg': 6007, 'name': 'VDD_IN'}"
5.180,5.952000,VDD_IN,"{'volt': 4960, 'curr': 1200, 'warn': 3016, 'crit': 4024, 'power': 5952, 'online': True, 'avg': 6007, 'name': 'VDD_IN'}"
