t_s,watts,rail,raw_power
1.190,5.166000,VDD_IN,"{'volt': 4968, 'curr': 1040, 'warn': 3024, 'crit': 4032, 'power': 5166, 'online': True, 'avg': 4927, 'name': 'VDD_IN'}"
1.390,5.166000,VDD_IN,"{'volt': 4968, 'curr': 1040, 'warn': 3024, 'crit': 4032, 'power': 5166, 'online': True, 'avg': 4927, 'name': 'VDD_IN'}"
1.591,5.166000,VDD_IN,"{'volt': 4968, 'curr': 1040, 'warn': 3024, 'crit': 4032, 'power': 5166, 'online': True, 'avg': 4927, 'name': 'VDD_IN'}"
1.791,5.166000,VDD_IN,"{'volt': 4968, 'curr': 1040, 'warn': 3024, 'crit': 4032, 'power': 5166, 'online': True, 'avg': 4927, 'name': 'VDD_IN'}"
1.991,5.317000,VDD_IN,"{'volt': 4960, 'curr': 1072, 'warn': 3024, 'crit': 4032, 'power': 5317, 'online': True, 'avg': 5122, 'name': 'VDD_IN'}"
2.191,5.317000,VDD_IN,"{'volt': 4960, 'curr': 1072, 'warn': 3024, 'crit': 4032, 'power': 5317, 'online': True, 'avg': 5122, 'name': 'VDD_IN'}"
2.392,5.317000,VDD_IN,"{'volt': 4960, 'curr': 1072, 'warn': 3024, 'crit': 4032, 'power': 5317, 'online': True, 'avg': 5122, 'name': 'VDD_IN'}"
2.592,5.317000,VDD_IN,"{'volt': 4960, 'curr': 1072, 'warn': 3024, 'crit': 4032, 'power': 5317, 'online': True, 'avg': 5122, 'name': 'VDD_IN'}"
2.792,5.317000,VDD_IN,"{'volt': 4960, 'curr': 1072, 'warn': 3024, 'crit': 4032, 'power': 5317, 'online': True, 'avg': 5122, 'name': 'VDD_IN'}"
2.993,5.317000,VDD_IN,"{'volt': 4960, 'curr': 1072, 'warn': 3024, 'crit': 4032, 'power': 5317, 'online': True, 'avg': 5122, 'name': 'VDD_IN'}"
3.193,5.198000,VDD_IN,"{'volt': 4960, 'curr': 1048, 'warn': 3024, 'crit': 4032, 'power': 5198, 'online': True, 'avg': 5160, 'name': 'VDD_IN'}"
3.393,5.198000,VDD_IN,"{'volt': 4960, 'curr': 1048, 'warn': 3024, 'crit': 4032, 'power': 5198, 'online': True, 'avg': 5160, 'name': 'VDD_IN'}"
3.594,5.198000,VDD_IN,"{'volt': 4960, 'curr': 1048, 'warn': 3024, 'crit': 4032, 'power': 5198, 'online': True, 'avg': 5160, 'name': 'VDD_IN'}"
3.794,5.198000,VDD_IN,"{'volt': 4960, 'curr': 1048, 'warn': 3024, 'crit': 4032, 'power': 5198, 'online': True, 'avg': 5160, 'name': 'VDD_IN'}"
