t_s,watts,rail,raw_power
1.486,8.134000,VDD_IN,"{'volt': 4960, 'curr': 1640, 'warn': 3024, 'crit': 4032, 'power': 8134, 'online': True, 'avg': 7630, 'name': 'VDD_IN'}"
2.487,8.015000,VDD_IN,"{'volt': 4960, 'curr': 1616, 'warn': 3024, 'crit': 4032, 'power': 8015, 'online': True, 'avg': 7822, 'name': 'VDD_IN'}"
3.488,8.055000,VDD_IN,"{'volt': 4960, 'curr': 1624, 'warn': 3024, 'crit': 4032, 'power': 8055, 'online': True, 'avg': 7938, 'name': 'VDD_IN'}"
4.489,8.094000,VDD_IN,"{'volt': 4960, 'curr': 1632, 'warn': 3024, 'crit': 4032, 'power': 8094, 'online': True, 'avg': 8016, 'name': 'VDD_IN'}"
5.490,8.094000,VDD_IN,"{'volt': 4960, 'curr': 1632, 'warn': 3024, 'crit': 4032, 'power': 8094, 'online': True, 'avg': 8055, 'name': 'VDD_IN'}"
6.491,8.094000,VDD_IN,"{'volt': 4960, 'curr': 1632, 'warn': 3024, 'crit': 4032, 'power': 8094, 'online': True, 'avg': 8074, 'name': 'VDD_IN'}"
7.492,8.055000,VDD_IN,"{'volt': 4960, 'curr': 1624, 'warn': 3024, 'crit': 4032, 'power': 8055, 'online': True, 'avg': 8064, 'name': 'VDD_IN'}"
8.493,8.094000,VDD_IN,"{'volt': 4960, 'curr': 1632, 'warn': 3024, 'crit': 4032, 'power': 8094, 'online': True, 'avg': 8079, 'name': 'VDD_IN'}"
9.494,9.007000,VDD_IN,"{'volt': 4960, 'curr': 1816, 'warn': 3024, 'crit': 4032, 'power': 9007, 'online': True, 'avg': 8543, 'name': 'VDD_IN'}"
10.496,9.126000,VDD_IN,"{'volt': 4960, 'curr': 1840, 'warn': 3024, 'crit': 4032, 'power': 9126, 'online': True, 'avg': 8834, 'name': 'VDD_IN'}"
11.497,9.126000,VDD_IN,"{'volt': 4960, 'curr': 1840, 'warn': 3024, 'crit': 4032, 'power': 9126, 'online': True, 'avg': 8980, 'name': 'VDD_IN'}"
12.498,9.126000,VDD_IN,"{'volt': 4960, 'curr': 1840, 'warn': 3024, 'crit': 4032, 'power': 9126, 'online': True, 'avg': 9053, 'name': 'VDD_IN'}"
13.499,9.126000,VDD_IN,"{'volt': 4960, 'curr': 1840, 'warn': 3024, 'crit': 4032, 'power': 9126, 'online': True, 'avg': 9089, 'name': 'VDD_IN'}"
14.500,9.126000,VDD_IN,"{'volt': 4960, 'curr': 1840, 'warn': 3024, 'crit': 4032, 'power': 9126, 'online': True, 'avg': 9107, 'name': 'VDD_IN'}"
15.501,9.126000,VDD_IN,"{'volt': 4960, 'curr': 1840, 'warn': 3024, 'crit': 4032, 'power': 9126, 'online': True, 'avg': 9116, 'name': 'VDD_IN'}"
16.502,9.086000,VDD_IN,"{'volt': 4960, 'curr': 1832, 'warn': 3024, 'crit': 4032, 'power': 9086, 'online': True, 'avg': 9101, 'name': 'VDD_IN'}"
17.503,9.126000,VDD_IN,"{'volt': 4960, 'curr': 1840, 'warn': 3024, 'crit': 4032, 'power': 9126, 'online': True, 'avg': 9113, 'name': 'VDD_IN'}"
18.504,9.126000,VDD_IN,"{'volt': 4960, 'curr': 1840, 'warn': 3024, 'crit': 4032, 'power': 9126, 'online': True, 'avg': 9119, 'name': 'VDD_IN'}"
19.505,9.126000,VDD_IN,"{'volt': 4960, 'curr': 1840, 'warn': 3024, 'crit': 4032, 'power': 9126, 'online': True, 'avg': 9122, 'name': 'VDD_IN'}"
20.506,8.967000,VDD_IN,"{'volt': 4960, 'curr': 1808, 'warn': 3024, 'crit': 4032, 'power': 8967, 'online': True, 'avg': 9044, 'name': 'VDD_IN'}"
21.507,8.134000,VDD_IN,"{'volt': 4960, 'curr': 1640, 'warn': 3024, 'crit': 4032, 'power': 8134, 'online': True, 'avg': 8589, 'name': 'VDD_IN'}"
