t_s,watts,rail,raw_power
0.578,7.420000,VDD_IN,"{'volt': 4960, 'curr': 1496, 'warn': 3024, 'crit': 4032, 'power': 7420, 'online': True, 'avg': 7420, 'name': 'VDD_IN'}"
1.580,7.301000,VDD_IN,"{'volt': 4960, 'curr': 1472, 'warn': 3024, 'crit': 4032, 'power': 7301, 'online': True, 'avg': 7360, 'name': 'VDD_IN'}"
2.581,7.102000,VDD_IN,"{'volt': 4960, 'curr': 1432, 'warn': 3024, 'crit': 4032, 'power': 7102, 'online': True, 'avg': 7231, 'name': 'VDD_IN'}"
3.582,7.051000,VDD_IN,"{'volt': 4952, 'curr': 1424, 'warn': 3024, 'crit': 4032, 'power': 7051, 'online': True, 'avg': 7141, 'name': 'VDD_IN'}"
4.583,7.063000,VDD_IN,"{'volt': 4960, 'curr': 1424, 'warn': 3024, 'crit': 4032, 'power': 7063, 'online': True, 'avg': 7102, 'name': 'VDD_IN'}"
5.584,7.051000,VDD_IN,"{'volt': 4952, 'curr': 1424, 'warn': 3024, 'crit': 4032, 'power': 7051, 'online': True, 'avg': 7076, 'name': 'VDD_IN'}"
6.585,7.063000,VDD_IN,"{'volt': 4960, 'curr': 1424, 'warn': 3024, 'crit': 4032, 'power': 7063, 'online': True, 'avg': 7069, 'name': 'VDD_IN'}"
7.586,7.063000,VDD_IN,"{'volt': 4960, 'curr': 1424, 'warn': 3024, 'crit': 4032, 'power': 7063, 'online': True, 'avg': 7066, 'name': 'VDD_IN'}"
8.587,7.051000,VDD_IN,"{'volt': 4952, 'curr': 1424, 'warn': 3024, 'crit': 4032, 'power': 7051, 'online': True, 'avg': 7058, 'name': 'VDD_IN'}"
9.589,7.063000,VDD_IN,"{'volt': 4960, 'curr': 1424, 'warn': 3024, 'crit': 4032, 'power': 7063, 'online': True, 'avg': 7060, 'name': 'VDD_IN'}"
10.590,7.051000,VDD_IN,"{'volt': 4952, 'curr': 1424, 'warn': 3024, 'crit': 4032, 'power': 7051, 'online': True, 'avg': 7055, 'name': 'VDD_IN'}"
11.591,7.063000,VDD_IN,"{'volt': 4960, 'curr': 1424, 'warn': 3024, 'crit': 4032, 'power': 7063, 'online': True, 'avg': 7059, 'name': 'VDD_IN'}"
12.592,7.063000,VDD_IN,"{'volt': 4960, 'curr': 1424, 'warn': 3024, 'crit': 4032, 'power': 7063, 'online': True, 'avg': 7061, 'name': 'VDD_IN'}"
13.593,7.051000,VDD_IN,"{'volt': 4952, 'curr': 1424, 'warn': 3024, 'crit': 4032, 'power': 7051, 'online': True, 'avg': 7056, 'name': 'VDD_IN'}"
14.595,7.051000,VDD_IN,"{'volt': 4952, 'curr': 1424, 'warn': 3024, 'crit': 4032, 'power': 7051, 'online': True, 'avg': 7053, 'name': 'VDD_IN'}"
15.596,7.051000,VDD_IN,"{'volt': 4952, 'curr': 1424, 'warn': 3024, 'crit': 4032, 'power': 7051, 'online': True, 'avg': 7052, 'name': 'VDD_IN'}"
16.596,7.051000,VDD_IN,"{'volt': 4952, 'curr': 1424, 'warn': 3024, 'crit': 4032, 'power': 7051, 'online': True, 'avg': 7051, 'name': 'VDD_IN'}"
17.597,7.051000,VDD_IN,"{'volt': 4952, 'curr': 1424, 'warn': 3024, 'crit': 4032, 'power': 7051, 'online': True, 'avg': 7051, 'name': 'VDD_IN'}"
18.599,7.051000,VDD_IN,"{'volt': 4952, 'curr': 1424, 'warn': 3024, 'crit': 4032, 'power': 7051, 'online': True, 'avg': 7051, 'name': 'VDD_IN'}"
19.600,7.051000,VDD_IN,"{'volt': 4952, 'curr': 1424, 'warn': 3024, 'crit': 4032, 'power': 7051, 'online': True, 'avg': 7051, 'name': 'VDD_IN'}"
20.601,7.063000,VDD_IN,"{'volt': 4960, 'curr': 1424, 'warn': 3024, 'crit': 4032, 'power': 7063, 'online': True, 'avg': 7057, 'name': 'VDD_IN'}"
21.602,7.051000,VDD_IN,"{'volt': 4952, 'curr': 1424, 'warn': 3024, 'crit': 4032, 'power': 7051, 'online': True, 'avg': 7054, 'name': 'VDD_IN'}"
22.603,7.063000,VDD_IN,"{'volt': 4960, 'curr': 1424, 'warn': 3024, 'crit': 4032, 'power': 7063, 'online': True, 'avg': 7058, 'name': 'VDD_IN'}"
23.604,7.063000,VDD_IN,"{'volt': 4960, 'curr': 1424, 'warn': 3024, 'crit': 4032, 'power': 7063, 'online': True, 'avg': 7060, 'name': 'VDD_IN'}"
24.606,7.063000,VDD_IN,"{'volt': 4960, 'curr': 1424, 'warn': 3024, 'crit': 4032, 'power': 7063, 'online': True, 'avg': 7061, 'name': 'VDD_IN'}"
25.607,7.063000,VDD_IN,"{'volt': 4960, 'curr': 1424, 'warn': 3024, 'crit': 4032, 'power': 7063, 'online': True, 'avg': 7062, 'name': 'VDD_IN'}"
26.608,7.063000,VDD_IN,"{'volt': 4960, 'curr': 1424, 'warn': 3024, 'crit': 4032, 'power': 7063, 'online': True, 'avg': 7062, 'name': 'VDD_IN'}"
27.609,7.063000,VDD_IN,"{'volt': 4960, 'curr': 1424, 'warn': 3024, 'crit': 4032, 'power': 7063, 'online': True, 'avg': 7062, 'name': 'VDD_IN'}"
28.610,7.063000,VDD_IN,"{'volt': 4960, 'curr': 1424, 'warn': 3024, 'crit': 4032, 'power': 7063, 'online': True, 'avg': 7062, 'name': 'VDD_IN'}"
29.611,7.023000,VDD_IN,"{'volt': 4960, 'curr': 1416, 'warn': 3024, 'crit': 4032, 'power': 7023, 'online': True, 'avg': 7042, 'name': 'VDD_IN'}"
30.612,7.023000,VDD_IN,"{'volt': 4960, 'curr': 1416, 'warn': 3024, 'crit': 4032, 'power': 7023, 'online': True, 'avg': 7032, 'name': 'VDD_IN'}"
31.613,7.063000,VDD_IN,"{'volt': 4960, 'curr': 1424, 'warn': 3024, 'crit': 4032, 'power': 7063, 'online': True, 'avg': 7047, 'name': 'VDD_IN'}"
32.614,7.063000,VDD_IN,"{'volt': 4960, 'curr': 1424, 'warn': 3024, 'crit': 4032, 'power': 7063, 'online': True, 'avg': 7055, 'name': 'VDD_IN'}"
33.615,7.063000,VDD_IN,"{'volt': 4960, 'curr': 1424, 'warn': 3024, 'crit': 4032, 'power': 7063, 'online': True, 'avg': 7059, 'name': 'VDD_IN'}"
34.616,7.023000,VDD_IN,"{'volt': 4960, 'curr': 1416, 'warn': 3024, 'crit': 4032, 'power': 7023, 'online': True, 'avg': 7041, 'name': 'VDD_IN'}"
35.617,7.063000,VDD_IN,"{'volt': 4960, 'curr': 1424, 'warn': 3024, 'crit': 4032, 'power': 7063, 'online': True, 'avg': 7052, 'name': 'VDD_IN'}"
36.618,7.051000,VDD_IN,"{'volt': 4952, 'curr': 1424, 'warn': 3024, 'crit': 4032, 'power': 7051, 'online': True, 'avg': 7051, 'name': 'VDD_IN'}"
37.620,7.051000,VDD_IN,"{'volt': 4952, 'curr': 1424, 'warn': 3024, 'crit': 4032, 'power': 7051, 'online': True, 'avg': 7051, 'name': 'VDD_IN'}"
38.620,7.051000,VDD_IN,"{'volt': 4952, 'curr': 1424, 'warn': 3024, 'crit': 4032, 'power': 7051, 'online': True, 'avg': 7051, 'name': 'VDD_IN'}"
39.621,7.063000,VDD_IN,"{'volt': 4960, 'curr': 1424, 'warn': 3024, 'crit': 4032, 'power': 7063, 'online': True, 'avg': 7057, 'name': 'VDD_IN'}"
40.622,7.051000,VDD_IN,"{'volt': 4952, 'curr': 1424, 'warn': 3024, 'crit': 4032, 'power': 7051, 'online': True, 'avg': 7054, 'name': 'VDD_IN'}"
41.623,7.063000,VDD_IN,"{'volt': 4960, 'curr': 1424, 'warn': 3024, 'crit': 4032, 'power': 7063, 'online': True, 'avg': 7058, 'name': 'VDD_IN'}"
42.624,7.051000,VDD_IN,"{'volt': 4952, 'curr': 1424, 'warn': 3024, 'crit': 4032, 'power': 7051, 'online': True, 'avg': 7054, 'name': 'VDD_IN'}"
43.625,7.051000,VDD_IN,"{'volt': 4952, 'curr': 1424, 'warn': 3024, 'crit': 4032, 'power': 7051, 'online': True, 'avg': 7052, 'name': 'VDD_IN'}"
44.626,7.063000,VDD_IN,"{'volt': 4960, 'curr': 1424, 'warn': 3024, 'crit': 4032, 'power': 7063, 'online': True, 'avg': 7057, 'name': 'VDD_IN'}"
45.627,7.063000,VDD_IN,"{'volt': 4960, 'curr': 1424, 'warn': 3024, 'crit': 4032, 'power': 7063, 'online': True, 'avg': 7060, 'name': 'VDD_IN'}"
46.628,7.063000,VDD_IN,"{'volt': 4960, 'curr': 1424, 'warn': 3024, 'crit': 4032, 'power': 7063, 'online': True, 'avg': 7061, 'name': 'VDD_IN'}"
47.629,7.051000,VDD_IN,"{'volt': 4952, 'curr': 1424, 'warn': 3024, 'crit': 4032, 'power': 7051, 'online': True, 'avg': 7056, 'name': 'VDD_IN'}"
48.630,7.063000,VDD_IN,"{'volt': 4960, 'curr': 1424, 'warn': 3024, 'crit': 4032, 'power': 7063, 'online': True, 'avg': 7059, 'name': 'VDD_IN'}"
49.631,7.063000,VDD_IN,"{'volt': 4960, 'curr': 1424, 'warn': 3024, 'crit': 4032, 'power': 7063, 'online': True, 'avg': 7061, 'name': 'VDD_IN'}"
50.632,7.063000,VDD_IN,"{'volt': 4960, 'curr': 1424, 'warn': 3024, 'crit': 4032, 'power': 7063, 'online': True, 'avg': 7062, 'name': 'VDD_IN'}"
51.633,7.063000,VDD_IN,"{'volt': 4960, 'curr': 1424, 'warn': 3024, 'crit': 4032, 'power': 7063, 'online': True, 'avg': 7062, 'name': 'VDD_IN'}"
52.635,7.063000,VDD_IN,"{'volt': 4960, 'curr': 1424, 'warn': 3024, 'crit': 4032, 'power': 7063, 'online': True, 'avg': 7062, 'name': 'VDD_IN'}"
53.636,7.063000,VDD_IN,"{'volt': 4960, 'curr': 1424, 'warn': 3024, 'crit': 4032, 'power': 7063, 'online': True, 'avg': 7062, 'name': 'VDD_IN'}"
54.637,7.063000,VDD_IN,"{'volt': 4960, 'curr': 1424, 'warn': 3024, 'crit': 4032, 'power': 7063, 'online': True, 'avg': 7062, 'name': 'VDD_IN'}"
55.638,7.063000,VDD_IN,"{'volt': 4960, 'curr': 1424, 'warn': 3024, 'crit': 4032, 'power': 7063, 'online': True, 'avg': 7062, 'name': 'VDD_IN'}"
56.639,7.063000,VDD_IN,"{'volt': 4960, 'curr': 1424, 'warn': 3024, 'crit': 4032, 'power': 7063, 'online': True, 'avg': 7062, 'name': 'VDD_IN'}"
57.641,7.063000,VDD_IN,"{'volt': 4960, 'curr': 1424, 'warn': 3024, 'crit': 4032, 'power': 7063, 'online': True, 'avg': 7062, 'name': 'VDD_IN'}"
58.642,7.023000,VDD_IN,"{'volt': 4960, 'curr': 1416, 'warn': 3024, 'crit': 4032, 'power': 7023, 'online': True, 'avg': 7042, 'name': 'VDD_IN'}"
59.643,7.063000,VDD_IN,"{'volt': 4960, 'curr': 1424, 'warn': 3024, 'crit': 4032, 'power': 7063, 'online': True, 'avg': 7052, 'name': 'VDD_IN'}"
60.644,7.063000,VDD_IN,"{'volt': 4960, 'curr': 1424, 'warn': 3024, 'crit': 4032, 'power': 7063, 'online': True, 'avg': 7057, 'name': 'VDD_IN'}"
61.646,7.023000,VDD_IN,"{'volt': 4960, 'curr': 1416, 'warn': 3024, 'crit': 4032, 'power': 7023, 'online': True, 'avg': 7040, 'name': 'VDD_IN'}"
62.647,7.063000,VDD_IN,"{'volt': 4960, 'curr': 1424, 'warn': 3024, 'crit': 4032, 'power': 7063, 'online': True, 'avg': 7051, 'name': 'VDD_IN'}"
63.648,7.051000,VDD_IN,"{'volt': 4952, 'curr': 1424, 'warn': 3024, 'crit': 4032, 'power': 7051, 'online': True, 'avg': 7051, 'name': 'VDD_IN'}"
64.649,7.023000,VDD_IN,"{'volt': 4960, 'curr': 1416, 'warn': 3024, 'crit': 4032, 'power': 7023, 'online': True, 'avg': 7037, 'name': 'VDD_IN'}"
65.650,7.023000,VDD_IN,"{'volt': 4960, 'curr': 1416, 'warn': 3024, 'crit': 4032, 'power': 7023, 'online': True, 'avg': 7030, 'name': 'VDD_IN'}"
