t_s,watts,rail,raw_power
1.486,2.686000,POM_5V_IN,"{'volt': 5088, 'curr': 528, 'power': 2686, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2483, 'name': 'POM_5V_IN'}"
2.488,2.605000,POM_5V_IN,"{'volt': 5088, 'curr': 512, 'power': 2605, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2544, 'name': 'POM_5V_IN'}"
3.489,2.605000,POM_5V_IN,"{'volt': 5088, 'curr': 512, 'power': 2605, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2574, 'name': 'POM_5V_IN'}"
4.491,2.564000,POM_5V_IN,"{'volt': 5096, 'curr': 504, 'power': 2564, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2569, 'name': 'POM_5V_IN'}"
5.493,2.564000,POM_5V_IN,"{'volt': 5096, 'curr': 504, 'power': 2564, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2566, 'name': 'POM_5V_IN'}"
6.494,2.564000,POM_5V_IN,"{'volt': 5088, 'curr': 504, 'power': 2564, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2565, 'name': 'POM_5V_IN'}"
7.496,2.605000,POM_5V_IN,"{'volt': 5088, 'curr': 512, 'power': 2605, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2585, 'name': 'POM_5V_IN'}"
8.497,2.605000,POM_5V_IN,"{'volt': 5088, 'curr': 512, 'power': 2605, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2595, 'name': 'POM_5V_IN'}"
9.499,2.605000,POM_5V_IN,"{'volt': 5088, 'curr': 512, 'power': 2605, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2600, 'name': 'POM_5V_IN'}"
10.500,2.568000,POM_5V_IN,"{'volt': 5096, 'curr': 504, 'power': 2568, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2584, 'name': 'POM_5V_IN'}"
11.501,2.880000,POM_5V_IN,"{'volt': 5072, 'curr': 568, 'power': 2880, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2732, 'name': 'POM_5V_IN'}"
12.502,2.840000,POM_5V_IN,"{'volt': 5072, 'curr': 560, 'power': 2840, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2786, 'name': 'POM_5V_IN'}"
13.503,2.840000,POM_5V_IN,"{'volt': 5072, 'curr': 560, 'power': 2840, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2813, 'name': 'POM_5V_IN'}"
14.505,2.880000,POM_5V_IN,"{'volt': 5072, 'curr': 560, 'power': 2880, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2846, 'name': 'POM_5V_IN'}"
15.505,2.880000,POM_5V_IN,"{'volt': 5072, 'curr': 568, 'power': 2880, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2863, 'name': 'POM_5V_IN'}"
