t_s,watts,rail,raw_power
1.482,8.134000,VDD_IN,"{'volt': 4960, 'curr': 1640, 'warn': 3024, 'crit': 4032, 'power': 8134, 'online': True, 'avg': 7620, 'name': 'VDD_IN'}"
2.483,8.015000,VDD_IN,"{'volt': 4960, 'curr': 1616, 'warn': 3024, 'crit': 4032, 'power': 8015, 'online': True, 'avg': 7817, 'name': 'VDD_IN'}"
3.484,8.055000,VDD_IN,"{'volt': 4960, 'curr': 1624, 'warn': 3024, 'crit': 4032, 'power': 8055, 'online': True, 'avg': 7936, 'name': 'VDD_IN'}"
4.485,8.094000,VDD_IN,"{'volt': 4960, 'curr': 1632, 'warn': 3024, 'crit': 4032, 'power': 8094, 'online': True, 'avg': 8015, 'name': 'VDD_IN'}"
5.485,8.094000,VDD_IN,"{'volt': 4960, 'curr': 1632, 'warn': 3024, 'crit': 4032, 'power': 8094, 'online': True, 'avg': 8054, 'name': 'VDD_IN'}"
6.486,8.094000,VDD_IN,"{'volt': 4960, 'curr': 1632, 'warn': 3024, 'crit': 4032, 'power': 8094, 'online': True, 'avg': 8074, 'name': 'VDD_IN'}"
7.487,8.055000,VDD_IN,"{'volt': 4960, 'curr': 1624, 'warn': 3024, 'crit': 4032, 'power': 8055, 'online': True, 'avg': 8064, 'name': 'VDD_IN'}"
8.488,8.094000,VDD_IN,"{'volt': 4960, 'curr': 1632, 'warn': 3024, 'crit': 4032, 'power': 8094, 'online': True, 'avg': 8079, 'name': 'VDD_IN'}"
9.489,9.086000,VDD_IN,"{'volt': 4960, 'curr': 1832, 'warn': 3024, 'crit': 4032, 'power': 9086, 'online': True, 'avg': 8582, 'name': 'VDD_IN'}"
10.490,9.205000,VDD_IN,"{'volt': 4960, 'curr': 1856, 'warn': 3024, 'crit': 4032, 'power': 9205, 'online': True, 'avg': 8893, 'name': 'VDD_IN'}"
11.490,9.245000,VDD_IN,"{'volt': 4960, 'curr': 1864, 'warn': 3024, 'crit': 4032, 'power': 9245, 'online': True, 'avg': 9069, 'name': 'VDD_IN'}"
12.492,9.245000,VDD_IN,"{'volt': 4960, 'curr': 1864, 'warn': 3024, 'crit': 4032, 'power': 9245, 'online': True, 'avg': 9157, 'name': 'VDD_IN'}"
13.493,9.245000,VDD_IN,"{'volt': 4960, 'curr': 1864, 'warn': 3024, 'crit': 4032, 'power': 9245, 'online': True, 'avg': 9201, 'name': 'VDD_IN'}"
14.493,9.245000,VDD_IN,"{'volt': 4960, 'curr': 1864, 'warn': 3024, 'crit': 4032, 'power': 9245, 'online': True, 'avg': 9223, 'name': 'VDD_IN'}"
15.494,9.245000,VDD_IN,"{'volt': 4960, 'curr': 1864, 'warn': 3024, 'crit': 4032, 'power': 9245, 'online': True, 'avg': 9234, 'name': 'VDD_IN'}"
16.495,9.245000,VDD_IN,"{'volt': 4960, 'curr': 1864, 'warn': 3024, 'crit': 4032, 'power': 9245, 'online': True, 'avg': 9239, 'name': 'VDD_IN'}"
17.497,9.245000,VDD_IN,"{'volt': 4960, 'curr': 1864, 'warn': 3024, 'crit': 4032, 'power': 9245, 'online': True, 'avg': 9242, 'name': 'VDD_IN'}"
18.497,9.245000,VDD_IN,"{'volt': 4960, 'curr': 1864, 'warn': 3024, 'crit': 4032, 'power': 9245, 'online': True, 'avg': 9243, 'name': 'VDD_IN'}"
19.498,9.166000,VDD_IN,"{'volt': 4960, 'curr': 1848, 'warn': 3024, 'crit': 4032, 'power': 9166, 'online': True, 'avg': 9204, 'name': 'VDD_IN'}"
20.499,8.729000,VDD_IN,"{'volt': 4960, 'curr': 1760, 'warn': 3024, 'crit': 4032, 'power': 8729, 'online': True, 'avg': 8966, 'name': 'VDD_IN'}"
21.501,8.174000,VDD_IN,"{'volt': 4960, 'curr': 1648, 'warn': 3024, 'crit': 4032, 'power': 8174, 'online': True, 'avg': 8570, 'name': 'VDD_IN'}"
