gnd1_x,gnd1_y,gnd1_z,gnd2_x,gnd2_y,gnd2_z,gnd3_x,gnd3_y,gnd3_z,gnd4_x,gnd4_y,gnd4_z,result_x,result_y,result_z
-86.54008,92.34259,0.0,60.281857,92.90324,0.0,-73.94337,-88.02947,0.0,16.616192,-76.61092,0.0,-43.8,78.80000000000001,90
-83.32193,-59.172016,0.0,90.03304,78.57498,0.0,66.76737,79.98478,0.0,52.20013,-65.360954,0.0,55.60000000000002,81.10000000000002,90
51.556755,-78.9176,0.0,-44.56152,-61.37918,0.0,51.672318,-92.283745,0.0,-87.59825,24.205368,0.0,-34.5,-78.5,90
85.3617,14.390985,0.0,-88.92099,85.66672,0.0,65.9691,32.62823,0.0,9.537744,-40.916645,0.0,39.0,53.5,90
-49.84399,61.694305,0.0,-32.925632,56.193375,0.0,24.919632,1.6882477,0.0,-36.466812,87.55217,0.0,-46.0,62.80000000000001,90
-68.338326,81.80825,0.0,-58.205673,93.88456,0.0,-90.912605,-35.667328,0.0,-98.423256,37.27787,0.0,-79.8,81.80000000000001,90
-14.088161,-95.07777,0.0,-91.88744,92.90565,0.0,97.4223,53.38184,0.0,79.733154,9.753828,0.0,100.0,31.099999999999994,90
-37.492046,21.57346,0.0,70.09033,6.8513546,0.0,-88.74969,-40.923206,0.0,-50.170273,-42.017353,0.0,-38.3,-7.399999999999991,90
66.502556,21.443356,0.0,99.57202,50.974934,0.0,91.192696,-56.389946,0.0,-30.58808,65.138756,0.0,95.8,25.200000000000003,90
6.431025,-98.66743,0.0,58.745064,44.175625,0.0,87.182884,34.130592,0.0,25.421896,-91.003494,0.0,58.60000000000002,-69.8,90
8.409698,-45.49386,0.0,-54.45548,-22.119093,0.0,35.658432,89.43743,0.0,-47.750225,-46.23054,0.0,-22.19999999999999,-33.5,90
-39.930077,44.88223,0.0,-33.944954,17.897472,0.0,-14.869857,25.08206,0.0,18.088064,-77.58761,0.0,-48.1,13.300000000000011,90
-83.217636,-30.375032,0.0,-43.66528,-92.34018,0.0,-87.73602,67.599106,0.0,-18.702974,86.57455,0.0,-82.3,38.80000000000001,90
53.218925,75.40643,0.0,12.715715,14.92459,0.0,-46.688526,38.83444,0.0,-98.96221,-85.25891,0.0,-49.4,15.300000000000011,90
-73.07447,-84.64283,0.0,81.99545,5.5315084,0.0,-46.99012,94.18622,0.0,8.537975,-48.266247,0.0,-39.2,-23.599999999999994,90
-3.4892094,-39.05257,0.0,-92.527336,20.565872,0.0,10.93917,-34.658104,0.0,92.59319,31.830296,0.0,31.200000000000017,-22.3,90
-84.65155,35.734604,0.0,-11.5267725,-93.35106,0.0,-50.228825,-9.152092,0.0,13.798173,76.08066,0.0,-30.0,-65.19999999999999,90
6.144779,-51.468155,0.0,-88.89564,59.017155,0.0,-37.057407,5.895084,0.0,-16.69952,-90.2693,0.0,-67.3,-51.6,90
-91.23727,-37.69693,0.0,32.528122,-80.342705,0.0,39.481724,90.15959,0.0,-81.59072,-45.844963,0.0,-81.4,-80.3,90
-11.3507,98.809616,0.0,-27.207033,-14.210389,0.0,-55.566895,-80.03244,0.0,-15.648185,26.227365,0.0,-93.9,29.80000000000001,90
-81.28274,-94.44112,0.0,91.94389,-91.9985,0.0,-53.891068,-4.293055,0.0,57.738712,40.302197,0.0,57.60000000000002,-75.8,90
7.2472587,-35.401024,0.0,91.601814,12.353178,0.0,-15.068705,83.89086,0.0,40.809193,32.538456,0.0,38.5,25.60000000000001,90
36.67997,86.85788,0.0,58.18411,-71.157364,0.0,51.704742,4.3778944,0.0,-8.460881,22.308558,0.0,54.5,36.400000000000006,90
66.64697,-49.079353,0.0,-61.745014,92.66451,0.0,77.60688,85.29451,0.0,98.663506,49.121483,0.0,53.900000000000006,78.9,90
-82.26403,60.759056,0.0,-28.978384,75.332344,0.0,-19.530306,-45.67528,0.0,98.99432,27.198961,0.0,-81.6,31.80000000000001,90
-81.59022,-39.25448,0.0,63.30503,-35.251,0.0,-32.961987,26.454803,0.0,-48.491898,-13.868753,0.0,-32.89999999999999,-30.89999999999999,90
-24.481756,10.412504,0.0,14.010762,-75.70038,0.0,-0.93762934,15.5289545,0.0,24.716204,-95.17506,0.0,23.0,-94.4,90
