t_s,watts,rail,raw_power
33.719,2.208000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2208, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2210, 'name': 'POM_5V_IN'}"
34.720,2.208000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2208, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2209, 'name': 'POM_5V_IN'}"
35.722,2.249000,POM_5V_IN,"{'volt': 5112, 'curr': 440, 'power': 2249, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2229, 'name': 'POM_5V_IN'}"
36.724,2.208000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2208, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2218, 'name': 'POM_5V_IN'}"
37.725,2.208000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2208, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2213, 'name': 'POM_5V_IN'}"
38.727,2.208000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2208, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2210, 'name': 'POM_5V_IN'}"
39.729,2.249000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2249, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2229, 'name': 'POM_5V_IN'}"
40.730,2.249000,POM_5V_IN,"{'volt': 5112, 'curr': 440, 'power': 2249, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2239, 'name': 'POM_5V_IN'}"
41.732,2.208000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2208, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2223, 'name': 'POM_5V_IN'}"
42.733,2.208000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2208, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2215, 'name': 'POM_5V_IN'}"
43.735,2.249000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2249, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2232, 'name': 'POM_5V_IN'}"
44.736,2.249000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2249, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2240, 'name': 'POM_5V_IN'}"
45.738,2.208000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2208, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2224, 'name': 'POM_5V_IN'}"
46.739,2.249000,POM_5V_IN,"{'volt': 5112, 'curr': 440, 'power': 2249, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2236, 'name': 'POM_5V_IN'}"
47.741,2.208000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2208, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2222, 'name': 'POM_5V_IN'}"
48.742,2.208000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2208, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2215, 'name': 'POM_5V_IN'}"
49.744,2.208000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2208, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2211, 'name': 'POM_5V_IN'}"
50.745,2.208000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2208, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2209, 'name': 'POM_5V_IN'}"
51.747,2.208000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2208, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2208, 'name': 'POM_5V_IN'}"
52.749,2.208000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2208, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2208, 'name': 'POM_5V_IN'}"
53.750,2.208000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2208, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2208, 'name': 'POM_5V_IN'}"
54.752,2.249000,POM_5V_IN,"{'volt': 5112, 'curr': 440, 'power': 2249, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2228, 'name': 'POM_5V_IN'}"
55.753,2.208000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2208, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2218, 'name': 'POM_5V_IN'}"
56.755,2.208000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2208, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2213, 'name': 'POM_5V_IN'}"
57.756,2.208000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2208, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2210, 'name': 'POM_5V_IN'}"
58.758,2.249000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2249, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2229, 'name': 'POM_5V_IN'}"
59.759,2.208000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2208, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2218, 'name': 'POM_5V_IN'}"
60.760,2.208000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2208, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2213, 'name': 'POM_5V_IN'}"
61.762,2.208000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2208, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2210, 'name': 'POM_5V_IN'}"
62.763,2.208000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2208, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2209, 'name': 'POM_5V_IN'}"
63.765,2.249000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2249, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2229, 'name': 'POM_5V_IN'}"
64.767,2.208000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2208, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2218, 'name': 'POM_5V_IN'}"
65.768,2.208000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2208, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2213, 'name': 'POM_5V_IN'}"
66.770,2.249000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2249, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2231, 'name': 'POM_5V_IN'}"
67.772,2.208000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2208, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2219, 'name': 'POM_5V_IN'}"
68.773,2.208000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2208, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2213, 'name': 'POM_5V_IN'}"
69.774,2.208000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2208, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2210, 'name': 'POM_5V_IN'}"
70.776,2.208000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2208, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2209, 'name': 'POM_5V_IN'}"
71.777,2.208000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2208, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2208, 'name': 'POM_5V_IN'}"
72.779,2.208000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2208, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2208, 'name': 'POM_5V_IN'}"
73.781,2.208000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2208, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2208, 'name': 'POM_5V_IN'}"
74.782,2.208000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2208, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2208, 'name': 'POM_5V_IN'}"
75.784,2.208000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2208, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2208, 'name': 'POM_5V_IN'}"
