t_s,watts,rail,raw_power
1.188,5.206000,VDD_IN,"{'volt': 4968, 'curr': 1048, 'warn': 3024, 'crit': 4032, 'power': 5206, 'online': True, 'avg': 5156, 'name': 'VDD_IN'}"
1.388,5.206000,VDD_IN,"{'volt': 4968, 'curr': 1048, 'warn': 3024, 'crit': 4032, 'power': 5206, 'online': True, 'avg': 5156, 'name': 'VDD_IN'}"
1.589,5.206000,VDD_IN,"{'volt': 4968, 'curr': 1048, 'warn': 3024, 'crit': 4032, 'power': 5206, 'online': True, 'avg': 5156, 'name': 'VDD_IN'}"
1.789,5.206000,VDD_IN,"{'volt': 4968, 'curr': 1048, 'warn': 3024, 'crit': 4032, 'power': 5206, 'online': True, 'avg': 5156, 'name': 'VDD_IN'}"
1.989,5.237000,VDD_IN,"{'volt': 4960, 'curr': 1056, 'warn': 3024, 'crit': 4032, 'power': 5237, 'online': True, 'avg': 5196, 'name': 'VDD_IN'}"
2.189,5.237000,VDD_IN,"{'volt': 4960, 'curr': 1056, 'warn': 3024, 'crit': 4032, 'power': 5237, 'online': True, 'avg': 5196, 'name': 'VDD_IN'}"
2.390,5.237000,VDD_IN,"{'volt': 4960, 'curr': 1056, 'warn': 3024, 'crit': 4032, 'power': 5237, 'online': True, 'avg': 5196, 'name': 'VDD_IN'}"
2.590,5.237000,VDD_IN,"{'volt': 4960, 'curr': 1056, 'warn': 3024, 'crit': 4032, 'power': 5237, 'online': True, 'avg': 5196, 'name': 'VDD_IN'}"
2.790,5.237000,VDD_IN,"{'volt': 4960, 'curr': 1056, 'warn': 3024, 'crit': 4032, 'power': 5237, 'online': True, 'avg': 5196, 'name': 'VDD_IN'}"
2.991,5.237000,VDD_IN,"{'volt': 4960, 'curr': 1056, 'warn': 3024, 'crit': 4032, 'power': 5237, 'online': True, 'avg': 5196, 'name': 'VDD_IN'}"
3.191,5.396000,VDD_IN,"{'volt': 4960, 'curr': 1088, 'warn': 3024, 'crit': 4032, 'power': 5396, 'online': True, 'avg': 5296, 'name': 'VDD_IN'}"
3.392,5.396000,VDD_IN,"{'volt': 4960, 'curr': 1088, 'warn': 3024, 'crit': 4032, 'power': 5396, 'online': True, 'avg': 5296, 'name': 'VDD_IN'}"
3.592,5.396000,VDD_IN,"{'volt': 4960, 'curr': 1088, 'warn': 3024, 'crit': 4032, 'power': 5396, 'online': True, 'avg': 5296, 'name': 'VDD_IN'}"
3.792,5.396000,VDD_IN,"{'volt': 4960, 'curr': 1088, 'warn': 3024, 'crit': 4032, 'power': 5396, 'online': True, 'avg': 5296, 'name': 'VDD_IN'}"
3.993,5.237000,VDD_IN,"{'volt': 4960, 'curr': 1056, 'warn': 3024, 'crit': 4032, 'power': 5237, 'online': True, 'avg': 5266, 'name': 'VDD_IN'}"
4.193,5.237000,VDD_IN,"{'volt': 4960, 'curr': 1056, 'warn': 3024, 'crit': 4032, 'power': 5237, 'online': True, 'avg': 5266, 'name': 'VDD_IN'}"
4.393,5.237000,VDD_IN,"{'volt': 4960, 'curr': 1056, 'warn': 3024, 'crit': 4032, 'power': 5237, 'online': True, 'avg': 5266, 'name': 'VDD_IN'}"
4.593,5.237000,VDD_IN,"{'volt': 4960, 'curr': 1056, 'warn': 3024, 'crit': 4032, 'power': 5237, 'online': True, 'avg': 5266, 'name': 'VDD_IN'}"
4.794,5.237000,VDD_IN,"{'volt': 4960, 'curr': 1056, 'warn': 3024, 'crit': 4032, 'power': 5237, 'online': True, 'avg': 5266, 'name': 'VDD_IN'}"
4.994,5.198000,VDD_IN,"{'volt': 4960, 'curr': 1048, 'warn': 3024, 'crit': 4032, 'power': 5198, 'online': True, 'avg': 5232, 'name': 'VDD_IN'}"
5.194,5.198000,VDD_IN,"{'volt': 4960, 'curr': 1048, 'warn': 3024, 'crit': 4032, 'power': 5198, 'online': True, 'avg': 5232, 'name': 'VDD_IN'}"
5.394,5.198000,VDD_IN,"{'volt': 4960, 'curr': 1048, 'warn': 3024, 'crit': 4032, 'power': 5198, 'online': True, 'avg': 5232, 'name': 'VDD_IN'}"
5.595,5.198000,VDD_IN,"{'volt': 4960, 'curr': 1048, 'warn': 3024, 'crit': 4032, 'power': 5198, 'online': True, 'avg': 5232, 'name': 'VDD_IN'}"
5.795,5.198000,VDD_IN,"{'volt': 4960, 'curr': 1048, 'warn': 3024, 'crit': 4032, 'power': 5198, 'online': True, 'avg': 5232, 'name': 'VDD_IN'}"
5.995,5.277000,VDD_IN,"{'volt': 4960, 'curr': 1064, 'warn': 3024, 'crit': 4032, 'power': 5277, 'online': True, 'avg': 5254, 'name': 'VDD_IN'}"
6.196,5.277000,VDD_IN,"{'volt': 4960, 'curr': 1064, 'warn': 3024, 'crit': 4032, 'power': 5277, 'online': True, 'avg': 5254, 'name': 'VDD_IN'}"
6.396,5.277000,VDD_IN,"{'volt': 4960, 'curr': 1064, 'warn': 3024, 'crit': 4032, 'power': 5277, 'online': True, 'avg': 5254, 'name': 'VDD_IN'}"
6.596,5.277000,VDD_IN,"{'volt': 4960, 'curr': 1064, 'warn': 3024, 'crit': 4032, 'power': 5277, 'online': True, 'avg': 5254, 'name': 'VDD_IN'}"
6.796,5.277000,VDD_IN,"{'volt': 4960, 'curr': 1064, 'warn': 3024, 'crit': 4032, 'power': 5277, 'online': True, 'avg': 5254, 'name': 'VDD_IN'}"
6.997,5.277000,VDD_IN,"{'volt': 4960, 'curr': 1064, 'warn': 3024, 'crit': 4032, 'power': 5277, 'online': True, 'avg': 5265, 'name': 'VDD_IN'}"
7.197,5.277000,VDD_IN,"{'volt': 4960, 'curr': 1064, 'warn': 3024, 'crit': 4032, 'power': 5277, 'online': True, 'avg': 5265, 'name': 'VDD_IN'}"
7.397,5.277000,VDD_IN,"{'volt': 4960, 'curr': 1064, 'warn': 3024, 'crit': 4032, 'power': 5277, 'online': True, 'avg': 5265, 'name': 'VDD_IN'}"
7.597,5.277000,VDD_IN,"{'volt': 4960, 'curr': 1064, 'warn': 3024, 'crit': 4032, 'power': 5277, 'online': True, 'avg': 5265, 'name': 'VDD_IN'}"
7.798,5.277000,VDD_IN,"{'volt': 4960, 'curr': 1064, 'warn': 3024, 'crit': 4032, 'power': 5277, 'online': True, 'avg': 5265, 'name': 'VDD_IN'}"
7.998,5.198000,VDD_IN,"{'volt': 4960, 'curr': 1048, 'warn': 3024, 'crit': 4032, 'power': 5198, 'online': True, 'avg': 5231, 'name': 'VDD_IN'}"
